City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,port lincoln,-34.7333,135.8667,15.51,74,12,12.8,AU,1686209609
367,koknese,56.65,25.4333,21.98,39,9,1.04,LV,1686209609
368,chibougamau,49.9168,-74.3659,8.79,81,75,3.09,CA,1686209609
369,uray,60.1247,64.7758,17.92,35,55,3.49,RU,1686209589
370,sinabang,2.4803,96.3801,30.14,65,83,1.42,ID,1686209609
371,berck-plage,50.407,1.5645,19.54,77,40,4.12,FR,1686209609
372,hasaki,35.7333,140.8333,25.16,77,100,4.69,JP,1686209609
373,ambalavao,-21.8333,46.9333,22.6,57,0,1.58,MG,1686209609
374,gebeit,21.0667,36.3167,37.8,13,18,2.09,SD,1686209610
375,hun,29.1268,15.9477,24.8,44,100,3.77,LY,1686209610
376,ginir,7.1333,40.7,22.06,56,10,1.49,ET,1686209610
377,lautoka,-17.6167,177.4667,20.92,100,100,3.09,FJ,1686209610
378,calahorra,42.3051,-1.9652,18.99,60,100,6.01,ES,1686209610
379,kenai,60.5544,-151.2583,13.05,67,100,3.6,US,1686209610
380,brookings,44.3114,-96.7984,22.0,85,0,2.57,US,1686209328
381,suva,-18.1416,178.4415,21.71,94,75,2.06,FJ,1686209610
382,ylitornio,66.3089,23.6773,7.05,70,100,5.03,FI,1686209610
383,siverskiy,59.3544,30.0783,17.59,37,5,2.69,RU,1686209610
384,saint-pierre,-21.3393,55.4781,27.82,57,0,7.2,RE,1686209407
385,san borja,-14.8167,-66.85,22.48,90,85,0.29,BO,1686209611
386,saint-denis,48.9167,2.3333,21.31,73,0,3.09,FR,1686209404
387,gadzhiyevo,69.2551,33.3362,6.22,57,90,4.09,RU,1686209611
388,fougamou,-1.2154,10.5838,25.07,78,100,1.23,GA,1686209611
389,glace bay,46.1969,-59.957,8.77,96,100,1.34,CA,1686209611
390,chegdomyn,51.1167,133.0167,17.1,72,100,3.57,RU,1686209611
391,robore,-18.3333,-59.75,19.49,67,0,1.19,BO,1686209611
392,uttar char fasson,22.2332,90.7132,30.97,61,100,2.17,BD,1686209611
393,kargopol',61.5071,38.9456,12.47,59,93,3.26,RU,1686209611
394,lashio,22.9333,97.75,26.27,76,97,0.72,MM,1686209612
395,yunak,38.8142,31.7322,22.87,38,100,3.3,TR,1686209612
396,la ronge,55.1001,-105.2842,19.12,52,20,2.06,CA,1686209612
397,yung shue wan,22.2333,114.1167,32.04,74,43,4.54,HK,1686209612
398,sinnar,13.5691,33.5672,34.59,35,27,2.7,SD,1686209612
399,la gi,10.6667,107.7833,30.89,64,100,4.99,VN,1686209612
400,garkalne,57.0437,24.4125,20.97,33,11,0.55,LV,1686209612
401,gataia,45.4311,21.43,22.82,57,100,0.75,RO,1686209612
402,temiskaming shores,47.4938,-79.7153,12.89,70,100,1.79,CA,1686209612
403,papao,-17.75,-149.55,23.82,67,55,10.72,PF,1686209612
404,axochiapan,18.5,-98.7667,20.13,92,77,0.71,MX,1686209613
405,mungaoli,24.4167,78.1,41.75,12,19,4.72,IN,1686209613
406,usogorsk,63.4106,48.6872,11.7,34,93,2.45,RU,1686209613
407,matoury,4.8483,-52.3317,22.98,100,75,0.51,GF,1686209613
408,horta,38.5333,-28.6333,17.8,80,75,4.12,PT,1686209613
409,leninskoye,41.7589,69.3864,39.37,7,8,3.63,KZ,1686209613
410,barra de santo antonio,-9.4047,-35.5072,22.6,83,24,4.6,BR,1686209613
411,punta del este,-34.9667,-54.95,16.65,94,100,2.68,UY,1686209613
412,mckinleyville,40.9465,-124.1006,14.59,94,100,1.54,US,1686209613
413,vikhorevka,56.1201,101.1636,28.77,31,29,2.81,RU,1686209614
414,reggane,26.7158,0.1714,34.53,16,0,8.47,DZ,1686209614
415,al kharijah,25.4514,30.5464,40.27,13,100,2.37,EG,1686209614
416,kalevala,65.2,31.1667,7.77,90,100,3.57,RU,1686209614
417,niafunke,15.9322,-3.9906,35.75,11,95,3.16,ML,1686209614
418,colonia rincon viejo,16.9,-95.05,25.33,85,57,2.29,MX,1686209614
419,kulhudhuffushi,6.6221,73.07,28.94,79,100,7.17,MV,1686209614
420,konarka,19.9,86.1167,38.22,70,98,8.08,IN,1686209614
421,pierre,44.3683,-100.351,22.93,73,0,1.34,US,1686209605
422,labuan,5.2767,115.2417,30.2,74,20,1.03,MY,1686209614
423,malton,54.1345,-0.7967,11.21,72,14,4.56,GB,1686209615
424,maintirano,-18.0667,44.0167,29.3,41,0,1.03,MG,1686209615
425,guajara,-2.9667,-57.6667,22.56,98,27,0.67,BR,1686209615
426,taysan,13.8697,121.0971,25.9,75,76,3.35,PH,1686209615
427,carnarvon,-24.8667,113.6333,21.26,42,0,6.37,AU,1686209615
428,alaior,39.9303,4.1404,21.86,78,40,3.09,ES,1686209615
429,pacific grove,36.6177,-121.9166,14.63,87,100,0.0,US,1686209615
430,mammoth lakes,37.6485,-118.9721,4.59,82,0,0.0,US,1686209615
431,south hedland,-20.4089,118.5983,28.96,21,75,4.12,AU,1686209615
432,wahpeton,46.2652,-96.6059,19.01,82,100,6.17,US,1686209615
433,belvedere marittimo,39.6179,15.8617,23.95,76,100,1.26,IT,1686209616
434,guerrero negro,27.9769,-114.0611,15.04,85,97,5.1,MX,1686209616
435,okhotsk,59.3833,143.3,9.02,72,23,3.58,RU,1686209616
436,fauske,67.2588,15.3918,8.76,81,100,2.88,NO,1686209616
437,as sulayyil,20.4607,45.5779,39.14,11,5,2.24,SA,1686209616
438,igarka,67.4667,86.5833,11.81,86,100,5.01,RU,1686209616
439,mendoza,-32.8908,-68.8272,6.74,87,0,0.0,AR,1686209616
440,zaragoza,41.6561,-0.8773,20.57,62,75,2.57,ES,1686209616
441,nemuro,43.3236,145.575,12.7,95,44,4.99,JP,1686209617
442,scottburgh,-30.2867,30.7532,21.8,66,0,2.22,ZA,1686209617
443,hithadhoo,-0.6,73.0833,28.69,67,70,0.91,MV,1686209617
444,cacheu,12.2706,-16.1658,25.05,74,68,2.93,GW,1686209617
445,kourou,5.1552,-52.6478,23.03,92,100,2.44,GF,1686209617
446,toliara,-23.35,43.6667,27.92,38,0,1.78,MG,1686209617
447,yelizovo,53.1873,158.3805,15.08,44,20,5.0,RU,1686209617
448,dawesville,30.9224,-84.0091,21.87,94,0,1.54,US,1686209617
449,ancud,-41.8697,-73.8203,13.25,94,100,14.72,CL,1686209617
450,porto novo,6.4965,2.6036,25.5,89,100,2.78,BJ,1686209618
451,vila velha,-20.3297,-40.2925,17.75,92,0,0.51,BR,1686209512
452,hakui,36.8833,136.7833,23.46,86,100,3.28,JP,1686209618
453,lhasa,29.65,91.1,22.44,18,81,2.87,CN,1686209618
454,trincomalee,8.5711,81.2335,33.8,54,100,6.65,LK,1686209618
455,birnin kebbi,12.4539,4.1975,30.86,53,100,6.08,NG,1686209618
456,mazagao,-0.115,-51.2894,25.03,98,22,0.86,BR,1686209618
457,alice,27.7523,-98.0697,23.09,91,0,2.06,US,1686209618
458,ceeldheer,3.8488,47.1806,30.51,59,100,8.41,SO,1686209619
459,thames,-37.1333,175.5333,11.31,79,5,3.92,NZ,1686209619
460,saudarkrokur,65.7461,-19.6394,9.85,74,100,8.27,IS,1686209619
461,kratie,12.4881,106.0188,27.44,81,100,2.54,KH,1686209619
462,quellon,-43.1167,-73.6167,14.14,94,100,6.69,CL,1686209619
463,vilyuysk,63.7553,121.6247,19.28,30,98,2.32,RU,1686209619
464,smithers,54.7804,-127.1743,12.18,76,0,2.06,CA,1686209619
465,mahibadhoo,3.7833,72.9667,28.95,78,62,7.02,MV,1686209619
466,camana,-16.6228,-72.7111,16.9,84,23,2.69,PE,1686209619
467,port augusta,-32.5,137.7667,16.75,53,54,7.48,AU,1686209619
468,sabang,5.8933,95.3214,28.59,77,100,10.59,ID,1686209620
469,rabo de peixe,37.8,-25.5833,16.73,82,75,6.69,PT,1686209620
470,chu,43.5983,73.7614,38.31,9,7,1.5,KZ,1686209333
471,agat village,13.3886,144.6585,30.53,70,20,5.14,GU,1686209620
472,filingue,14.3521,3.3168,32.95,43,22,7.54,NE,1686209620
473,manturovo,58.3353,44.7619,14.36,49,76,1.95,RU,1686209620
474,cromwell,41.5951,-72.6454,13.35,84,100,1.54,US,1686209620
475,graham,47.0529,-122.2943,17.32,69,0,1.54,US,1686209620
476,flying fish cove,-10.4217,105.6791,25.82,88,100,5.66,CX,1686209355
477,gus'-khrustal'nyy,55.6111,40.6519,19.45,50,22,2.28,RU,1686209559
478,mbekenyera,-10.0,38.9833,27.68,57,14,2.12,TZ,1686209621
479,tucuma,-0.1833,-50.05,23.75,95,35,1.95,BR,1686209621
480,palo santo,-25.5633,-59.3378,15.96,85,49,2.36,AR,1686209621
481,usinsk,65.9939,57.5281,6.89,48,100,4.7,RU,1686209621
482,jayapura,-2.5333,140.7,28.66,80,95,1.94,ID,1686209621
483,dalandzadgad,43.5708,104.425,26.52,18,5,9.08,MN,1686209621
484,salekhard,66.53,66.6019,10.61,46,100,1.77,RU,1686209584
485,cananeia,-25.0147,-47.9267,16.8,84,3,1.23,BR,1686209622
486,apolinario saravia,-24.4328,-63.9954,22.02,72,100,2.85,AR,1686209622
487,agria,47.9026,20.3733,19.32,85,88,1.82,HU,1686209622
488,vigan,17.5747,120.3869,30.37,69,23,3.32,PH,1686209622
489,antonio enes,-16.2325,39.9086,28.06,53,0,2.03,MZ,1686209622
490,callao,-12.0667,-77.15,24.16,69,100,4.12,PE,1686209622
491,qarazhal,48.0078,70.7903,32.74,23,67,9.75,KZ,1686209622
492,rampur,28.8167,79.0333,37.28,11,0,6.47,IN,1686209622
493,puerto deseado,-47.7503,-65.8938,8.28,81,100,7.65,AR,1686209622
494,jaito,30.4667,74.8833,40.64,16,1,3.74,IN,1686209623
495,charters towers,-20.1,146.2667,22.07,45,3,3.62,AU,1686209623
496,vicuna,-30.0319,-70.7081,10.85,61,2,0.54,CL,1686209623
497,upington,-28.4478,21.2561,13.21,54,0,0.0,ZA,1686209623
498,kamaishi,39.2667,141.8833,19.06,81,100,3.52,JP,1686209623
499,tahoua,14.8888,5.2692,32.45,45,24,8.76,NE,1686209623
500,djambala,-2.5447,14.7533,21.09,86,100,2.46,CG,1686209623
501,gumel,12.6279,9.3912,30.5,45,98,4.4,NG,1686209623
502,palu,-0.8917,119.8707,30.01,73,35,1.52,ID,1686209401
503,puerto leguizamo,-0.1934,-74.7819,21.2,99,65,0.29,CO,1686209623
504,bhum,18.4667,75.6667,37.78,21,26,4.27,IN,1686209624
505,nowy dwor gdanski,54.2131,19.1177,22.87,59,0,1.11,PL,1686209519
506,selfoss,63.9331,-20.9971,9.47,97,100,6.33,IS,1686209624
507,madras,13.0878,80.2785,38.99,62,20,4.63,IN,1686209343
508,mthatha,-31.5889,28.7844,11.31,87,40,0.51,ZA,1686209624
509,poso,-1.3959,120.7524,29.45,63,8,1.61,ID,1686209624
510,walla walla,46.0646,-118.343,23.35,44,0,0.89,US,1686209624
511,puerto carreno,6.189,-67.4859,23.59,95,100,3.18,CO,1686209624
512,santana do matos,-5.9575,-36.6556,21.99,92,9,2.3,BR,1686209624
513,sechelt,49.4664,-123.7694,22.0,44,2,1.9,CA,1686209624
514,ziro,27.6333,93.8333,24.41,53,69,1.54,IN,1686209625
515,qamdo,31.1667,97.2333,18.24,20,39,2.14,CN,1686209625
516,kirensk,57.7853,108.1119,24.44,30,41,1.86,RU,1686209625
517,polyarnyy,69.1989,33.4478,6.16,59,89,3.92,RU,1686209625
518,vorkuta,67.5,64.0,5.32,50,100,4.39,RU,1686209541
519,maragogi,-9.0122,-35.2225,24.58,86,49,3.82,BR,1686209625
520,ustyuzhna,58.8394,36.4321,14.94,47,58,1.35,RU,1686209625
521,el granada,37.5027,-122.4694,16.27,82,20,2.57,US,1686209625
522,shalkar,47.8288,59.6258,26.14,29,12,3.34,KZ,1686209625
523,wyomissing,40.3295,-75.9652,12.16,79,100,0.0,US,1686209625
524,kostroma,57.7708,40.9344,13.18,59,91,1.21,RU,1686209626
525,moree,-29.4667,149.85,14.09,95,73,2.95,AU,1686209626
526,bitkine,11.9801,18.2138,30.52,42,98,2.05,TD,1686209626
527,alofi,-19.0595,-169.9187,21.94,94,100,0.51,NU,1686209626
528,puerto baquerizo moreno,-0.9,-89.6,25.57,80,100,4.35,EC,1686209626
529,palmer,42.1584,-72.3287,12.78,83,100,0.0,US,1686209626
530,corner brook,48.9667,-57.9484,5.09,99,99,1.63,CA,1686209626
531,mandra,38.0667,23.5,26.62,46,20,5.14,GR,1686209626
532,ocos,14.5094,-92.1933,26.71,79,64,0.95,GT,1686209627
533,el bauga,18.262,33.9081,38.27,24,32,3.97,SD,1686209627
534,chabahar,25.2919,60.643,36.0,47,0,6.49,IR,1686209627
535,boguchany,58.3814,97.4531,33.69,25,50,2.62,RU,1686209627
536,vanimo,-2.6741,141.3028,27.59,81,100,1.58,PG,1686209627
537,bryne,58.7354,5.6477,11.98,84,75,6.17,NO,1686209627
538,ussel,45.55,2.3167,21.35,56,15,1.01,FR,1686209627
539,illizi,26.4833,8.4667,27.89,18,2,3.49,DZ,1686209627
540,apahida,46.8167,23.75,18.08,88,100,0.0,RO,1686209628
541,roma,43.2128,-75.4557,11.32,92,100,2.06,US,1686209481
542,bodo,67.28,14.405,8.76,69,40,3.6,NO,1686209628
543,mapastepec,15.4333,-92.9,25.13,89,68,1.24,MX,1686209628
544,apiai,-24.5094,-48.8425,9.62,83,0,1.07,BR,1686209628
545,urengoy,65.9667,78.3667,7.21,87,100,8.66,RU,1686209628
546,nikol'skoye,59.4931,42.5244,14.6,42,9,1.69,RU,1686209628
547,minas de marcona,-15.2119,-75.1103,12.84,89,39,3.07,PE,1686209628
548,gulf shores,30.246,-87.7008,26.11,71,20,0.89,US,1686209628
549,tsiroanomandidy,-18.7667,46.0333,25.95,45,0,1.81,MG,1686209629
550,nyurba,63.2842,118.3319,17.86,40,95,2.96,RU,1686209629
551,antsiranana,-12.2787,49.2917,28.42,57,40,7.2,MG,1686209629
552,bengkulu,-3.8004,102.2655,27.84,76,84,1.72,ID,1686209629
553,laughlin,35.1678,-114.573,28.19,18,0,5.14,US,1686209629
554,markovo,57.3206,107.0881,24.71,29,83,1.87,RU,1686209629
555,taltal,-25.4,-70.4833,14.8,82,18,1.07,CL,1686209629
556,midvagur,62.0511,-7.1939,9.46,76,75,2.06,FO,1686209630
557,sanga-sanga,5.0725,119.7853,28.6,73,59,4.07,PH,1686209630
558,cambria,35.5641,-121.0808,14.3,85,11,0.45,US,1686209630
559,mishkino,55.3389,63.9175,19.73,44,82,3.58,RU,1686209630
560,sakaiminato,35.55,133.2333,20.96,92,100,4.95,JP,1686209630
561,oxelosund,58.6706,17.1015,18.21,68,0,2.57,SE,1686209412
562,batticaloa,7.7102,81.6924,31.86,60,44,3.61,LK,1686209630
563,rio verde de mato grosso,-18.9181,-54.8442,17.54,58,0,2.25,BR,1686209630
564,tindouf,27.6711,-8.1474,24.25,69,0,5.14,DZ,1686209545
565,oyama,36.3,139.8,26.99,45,100,4.32,JP,1686209631
566,rutland,43.6167,-73.0162,9.81,96,100,1.54,US,1686209631
567,rondonopolis,-16.4708,-54.6356,18.25,67,0,1.0,BR,1686209631
568,barkhan,29.8977,69.5256,34.74,26,0,4.57,PK,1686209631
569,seabra,-12.4186,-41.7703,15.07,97,52,1.14,BR,1686209631
570,sao raimundo nonato,-9.0153,-42.6994,23.4,73,86,3.24,BR,1686209631
571,luderitz,-26.6481,15.1594,16.31,77,99,3.47,NA,1686209631
572,port hedland,-20.3167,118.5667,29.03,21,75,4.12,AU,1686209631
573,teknaf,20.8624,92.3058,29.88,72,99,3.17,BD,1686209632
574,mogadishu,2.0371,45.3438,28.93,84,40,6.69,SO,1686209583
575,ust'-ilimsk,58.0006,102.6619,30.21,29,47,1.08,RU,1686209536
576,oranjemund,-28.55,16.4333,15.98,78,100,7.01,NA,1686209632
577,aketi,2.7388,23.7833,26.24,78,100,0.93,CD,1686209632
578,weimar,50.9833,11.3167,20.49,95,99,0.45,DE,1686209545
579,san antonio oeste,-40.7319,-64.9477,14.21,61,100,8.25,AR,1686209632
580,merizo village,13.2658,144.6691,30.32,81,99,3.29,GU,1686209632
581,darley,-37.6377,144.4263,12.97,73,53,2.68,AU,1686209632
582,cururupu,-1.8283,-44.8683,23.01,97,8,1.41,BR,1686209633
583,sandwip,22.4678,91.4561,29.02,78,100,3.27,BD,1686209633
584,geraldton,-28.7667,114.6,19.23,59,75,3.6,AU,1686209633
585,seeb,23.6703,58.1891,41.05,17,0,3.6,OM,1686209633
586,srivardhan,18.0333,73.0167,32.82,60,94,4.91,IN,1686209633
587,orito,0.6766,-76.8771,20.37,96,60,1.27,CO,1686209633
588,ixtapa,20.7,-105.2,21.37,88,4,1.31,MX,1686209633
